pl_name,ra,dec,pl_bmasse
Kepler-76 b,294.1921185,39.6189727,
Kepler-305 c,299.2242557,40.343167,
Kepler-305 d,299.2242557,40.343167,
Kepler-305 c,299.2242557,40.343167,4.5
Kepler-49 b,292.2945208,40.5918123,
Kepler-49 e,292.2945208,40.5918123,
Kepler-20 d,287.6979913,42.3385782,12.94676
Kepler-28 c,292.1370409,42.4294835,
Kepler-28 c,292.1370409,42.4294835,
Kepler-128 b,282.4922622,43.9802442,
Kepler-128 c,282.4922622,43.9802442,
Kepler-128 c,282.4922622,43.9802442,37.0
Kepler-186 c,298.652736,43.9549884,
Kepler-186 e,298.652736,43.9549884,
Kepler-186 f,298.652736,43.9549884,
Kepler-186 f,298.652736,43.9549884,
Kepler-78 b,293.7419543,44.4482521,1.86
Kepler-37 c,284.0592503,44.5183733,
Kepler-37 d,284.0592503,44.5183733,
Kepler-37 d,284.0592503,44.5183733,12.2
Kepler-57 b,293.6413146,44.6570692,
Kepler-57 c,293.6413146,44.6570692,
Kepler-34 b,296.4358022,44.6415369,69.92
TOI-2076 b,217.3920159,39.7903991,
TOI-1518 b,352.2675207,67.0348062,
TOI-1759 b,326.8516615,62.7538164,10.8
HD 93963 A b,162.7766969,25.641065,
TOI-669 b,158.9007013,-5.1813735,
TOI-1249 b,200.5615762,66.3085331,11.9
TOI-1347 b,280.3266806,70.2900536,11.1
HIP 9618 b,30.9050061,21.2813274,8.3
TOI-1472 b,14.1142611,48.6375168,
TOI-1694 b,97.7487104,66.3605956,
Kepler-11 b,297.1150949,41.9091092,
KOI-351 d,284.4334642,49.3051239,
Kepler-65 b,288.6887221,41.1511076,
Kepler-129 c,285.3111845,47.8484775,
Kepler-403 b,289.9214256,46.7445267,
Kepler-338 c,282.9790593,40.7844188,
KOI-351 b,284.4334642,49.3051239,
KOI-351 f,284.4334642,49.3051239,
Kepler-25 d,286.6383905,39.4879038,71.9
Kepler-62 f,283.2125621,45.3496992,
Kepler-411 d,287.6057027,49.5233937,15.2
Kepler-126 c,289.3473634,44.2084445,
Kepler-130 d,288.4505905,40.2452006,
Kepler-131 c,288.5308924,40.942373,
Kepler-92 d,289.0860607,41.5630224,
Kepler-134 c,284.7391156,49.5984448,
Kepler-406 c,291.8481764,44.9682807,
Kepler-197 e,295.2264739,50.5592348,
Kepler-220 e,291.5060432,46.8956262,
Kepler-220 b,291.5060432,46.8956262,
Kepler-62 c,283.2125621,45.3496992,
Kepler-411 b,287.6057027,49.5233937,
Kepler-106 c,300.864006,44.3375497,
Kepler-106 e,300.864006,44.3375497,
Kepler-106 b,300.864006,44.3375497,
Kepler-95 b,284.4824281,44.397891,
Kepler-48 b,299.1393094,40.948939,
Kepler-48 c,299.1393094,40.948939,
Kepler-113 c,287.9978721,50.9441847,
Kepler-113 b,287.9978721,50.9441847,
HATS-16 b,358.5588439,-30.0130385,
Kepler-856 b,289.6038379,46.3149097,
Kepler-4 b,285.6154492,50.1357712,23.83725
Kepler-493 b,295.3075252,38.8815716,
Kepler-104 d,287.6046621,42.1665104,
Kepler-126 b,289.3473634,44.2084445,
Kepler-129 b,285.3111845,47.8484775,
Kepler-126 d,289.3473634,44.2084445,
Kepler-98 b,285.6616933,37.9645672,
Kepler-510 b,287.6550196,39.2441716,
Kepler-131 b,288.5308924,40.942373,
Kepler-139 b,282.3919451,43.8894167,
Kepler-406 b,291.8481764,44.9682807,
Kepler-197 b,295.2264739,50.5592348,
Kepler-454 b,287.4786474,38.2290751,6.05338
Kepler-134 b,284.7391156,49.5984448,
Kepler-130 c,288.4505905,40.2452006,
KOI-351 h,284.4334642,49.3051239,
Kepler-11 g,297.1150949,41.9091092,
Kepler-9 b,285.5739904,38.4008192,
Kepler-9 b,285.5739904,38.4008192,
Kepler-409 b,293.6792058,46.8527337,
TrES-2 b,286.8085258,49.3164211,398.24099
TrES-2 b,286.8085258,49.3164211,367.72931
Kepler-9 b,285.5739904,38.4008192,43.5
TrES-4 b,268.3043361,37.2117397,
TrES-2 b,286.8085258,49.3164211,473.5667
Kepler-444 f,289.7528323,41.631884,
KOI-351 e,284.4334642,49.3051239,
KOI-351 c,284.4334642,49.3051239,
KOI-351 b,284.4334642,49.3051239,
Kepler-334 b,287.1406177,47.1151153,
Kepler-855 b,295.0949565,43.537565,
DMPP-4 b,293.5826648,51.2358069,12.2
Kepler-4 b,285.6154492,50.1357712,
TOI-519 b,124.6067582,-19.6627918,147.15455
Kepler-102 d,281.4824731,47.2078263,
Kepler-11 e,297.1150949,41.9091092,
Kepler-25 c,286.6383905,39.4879038,
HIP 9618 b,30.9050061,21.2813274,8.4
HD 191939 c,302.0256247,66.8503014,
HD 191939 c,302.0256247,66.8503014,6.1
TOI-849 b,28.7157956,-29.4217086,39.09
TOI-561 e,148.1851516,6.216103,16.0
TOI-561 e,148.1851516,6.216103,12.6
TOI-561 c,148.1851516,6.216103,
TOI-178 b,7.3020115,-30.4541159,1.5
TOI-178 g,7.3020115,-30.4541159,3.94
TOI-1601 b,38.361569,41.0134321,387.0
Kepler-432 b,293.2822344,48.2859173,
Kepler-432 b,293.2822344,48.2859173,
Kepler-37 b,284.0592503,44.5183733,
Kepler-37 b,284.0592503,44.5183733,10.0
Kepler-37 c,284.0592503,44.5183733,
Kepler-25 b,286.6383905,39.4879038,
Kepler-197 c,295.2264739,50.5592348,
Kepler-408 b,284.7862158,48.4232622,
Kepler-314 c,294.6741507,42.0756037,
Kepler-37 e,284.0592503,44.5183733,
Kepler-37 d,284.0592503,44.5183733,
Kepler-37 b,284.0592503,44.5183733,
Kepler-57 b,293.6413146,44.6570692,
Kepler-57 c,293.6413146,44.6570692,
Kepler-57 b,293.6413146,44.6570692,115.0
Kepler-85 b,290.9734395,45.2902761,
Kepler-85 e,290.9734395,45.2902761,0.6
Kepler-85 d,290.9734395,45.2902761,
Kepler-85 c,290.9734395,45.2902761,
Kepler-85 e,290.9734395,45.2902761,
Kepler-85 b,290.9734395,45.2902761,
Kepler-85 b,290.9734395,45.2902761,
Kepler-85 b,290.9734395,45.2902761,
Kepler-85 d,290.9734395,45.2902761,
Kepler-85 c,290.9734395,45.2902761,2.15
LTT 1445 A c,45.4624781,-16.5944956,1.54
Kepler-65 c,288.6887221,41.1511076,
Kepler-104 b,287.6046621,42.1665104,
Kepler-113 c,287.9978721,50.9441847,
Kepler-113 b,287.9978721,50.9441847,
Kepler-48 d,299.1393094,40.948939,
Kepler-338 e,282.9790593,40.7844188,
Kepler-106 d,300.864006,44.3375497,
Kepler-126 c,289.3473634,44.2084445,
Kepler-403 c,289.9214256,46.7445267,
Kepler-130 d,288.4505905,40.2452006,
Kepler-131 c,288.5308924,40.942373,
Kepler-92 d,289.0860607,41.5630224,
Kepler-134 c,284.7391156,49.5984448,
TOI-1801 b,175.5755995,23.0270335,16.0
HD 63935 b,117.9246417,9.3852412,10.8
HD 191939 f,302.0256247,66.8503014,660.0
Kepler-36 b,291.2501859,49.2318073,
Kepler-24 b,290.4132621,38.3437283,
Kepler-23 b,294.2189131,49.4792536,254.3
Kepler-36 c,291.2501859,49.2318073,16.27285
Kepler-1658 b,294.3565559,38.9473424,
Kepler-186 f,298.652736,43.9549884,
Kepler-406 c,291.8481764,44.9682807,
Kepler-197 e,295.2264739,50.5592348,
Kepler-220 b,291.5060432,46.8956262,
Kepler-62 c,283.2125621,45.3496992,
Kepler-403 d,289.9214256,46.7445267,
Kepler-444 c,289.7528323,41.631884,
Kepler-444 d,289.7528323,41.631884,
Kepler-444 e,289.7528323,41.631884,
Kepler-103 c,288.9845512,40.0644857,
Kepler-129 b,285.3111845,47.8484775,
Kepler-126 d,289.3473634,44.2084445,
Kepler-98 b,285.6616933,37.9645672,
Kepler-99 b,297.3539994,41.3000452,
Kepler-406 b,291.8481764,44.9682807,
Kepler-134 b,284.7391156,49.5984448,
Kepler-454 b,287.4786474,38.2290751,
Kepler-103 b,288.9845512,40.0644857,
Kepler-96 b,297.0698263,40.5252039,
Kepler-619 d,290.8490899,48.4159782,
Kepler-619 c,290.8490899,48.4159782,
Kepler-619 c,290.8490899,48.4159782,
Kepler-619 c,290.8490899,48.4159782,
Kepler-619 c,290.8490899,48.4159782,
Kepler-619 b,290.8490899,48.4159782,
KMT-2019-BLG-0297L b,270.0632917,-28.9652806,6038.73973
Kepler-103 c,288.9845512,40.0644857,
TOI-1266 b,197.9965833,65.8336973,
TOI-1266 b,197.9965833,65.8336973,15.9
TOI-1266 b,197.9965833,65.8336973,4.23
TOI-1266 b,197.9965833,65.8336973,13.5
TOI-1266 c,197.9965833,65.8336973,
TOI-1266 c,197.9965833,65.8336973,6.4
TOI-1266 c,197.9965833,65.8336973,
TOI-1266 c,197.9965833,65.8336973,2.88
TOI-1266 c,197.9965833,65.8336973,2.2
HD 6860 b,17.432979,35.620499,8981.83078
TOI-2025 b,282.7952558,82.2454143,1398.44499
TOI-1420 b,322.9418092,66.3490054,25.1
Kepler-106 e,300.864006,44.3375497,
Kepler-92 b,289.0860607,41.5630224,
Kepler-19 b,290.4209694,37.8516556,
Kepler-109 b,290.3926795,40.2849074,
KOI-351 h,284.4334642,49.3051239,
Kepler-197 c,295.2264739,50.5592348,
Kepler-11 g,297.1150949,41.9091092,
Kepler-145 c,291.3877397,44.5290465,
Kepler-11 f,297.1150949,41.9091092,1.98
Kepler-11 b,297.1150949,41.9091092,2.18
Kepler-10 b,285.679298,50.2414842,
Kepler-444 f,289.7528323,41.631884,
Kepler-109 b,290.3926795,40.2849074,
Kepler-100 c,291.3861294,41.9901394,
Kepler-25 b,286.6383905,39.4879038,
Kepler-126 d,289.3473634,44.2084445,
Kepler-92 b,289.0860607,41.5630224,
Kepler-197 d,295.2264739,50.5592348,
Kepler-130 b,288.4505905,40.2452006,
Kepler-338 b,282.9790593,40.7844188,
Kepler-100 b,291.3861294,41.9901394,
Kepler-100 d,291.3861294,41.9901394,
Kepler-338 d,282.9790593,40.7844188,
Kepler-338 e,282.9790593,40.7844188,
TOI-519 b,124.6067582,-19.6627918,4449.62
Kepler-19 b,290.4209694,37.8516556,20.3
Kepler-11 g,297.1150949,41.9091092,300.0
Kepler-10 c,285.679298,50.2414842,20.0
Kepler-48 c,299.1393094,40.948939,13.6
Kepler-50 b,288.1009312,50.0336844,8.9
Kepler-56 c,293.7583002,41.871807,
Kepler-62 c,283.2125621,45.3496992,4.0
Kepler-50 b,288.1009312,50.0336844,
Kepler-65 c,288.6887221,41.1511076,
Kepler-65 d,288.6887221,41.1511076,
Kepler-11 c,297.1150949,41.9091092,2.9
Kepler-11 f,297.1150949,41.9091092,2.0
Kepler-11 g,297.1150949,41.9091092,25.0
KOI-142 c,291.1481028,40.669413,198.8
Kepler-56 b,293.7583002,41.871807,22.1
KOI-351 h,284.4334642,49.3051239,
KOI-351 g,284.4334642,49.3051239,
KOI-351 f,284.4334642,49.3051239,
Kepler-92 c,289.0860607,41.5630224,6.1
Kepler-314 c,294.6741507,42.0756037,
Kepler-334 c,287.1406177,47.1151153,
Kepler-104 c,287.6046621,42.1665104,
Kepler-104 d,287.6046621,42.1665104,
Kepler-126 d,289.3473634,44.2084445,
Kepler-134 b,284.7391156,49.5984448,
Kepler-139 c,282.3919451,43.8894167,
Kepler-220 c,291.5060432,46.8956262,
Kepler-197 b,295.2264739,50.5592348,
Kepler-403 c,289.9214256,46.7445267,
Kepler-130 d,288.4505905,40.2452006,
Kepler-409 b,293.6792058,46.8527337,22.0
Kepler-100 b,291.3861294,41.9901394,7.34
Kepler-102 c,281.4824731,47.2078263,3.0
Kepler-109 b,290.3926795,40.2849074,7.3
Kepler-48 b,299.1393094,40.948939,3.94
Kepler-100 c,291.3861294,41.9901394,7.05
Kepler-106 c,300.864006,44.3375497,10.44
HD 260655 c,99.2915429,17.5662696,3.09
Kepler-11 d,297.1150949,41.9091092,
Kepler-20 c,287.6979913,42.3385782,
Kepler-36 b,291.2501859,49.2318073,5.56
Kepler-47 c,295.2978883,46.9204303,3.17
Kepler-220 c,291.5060432,46.8956262,
Kepler-47 c,295.2978883,46.9204303,8899.0
HD 191939 b,302.0256247,66.8503014,
HD 63433 b,117.4793699,27.3631342,37.3
TOI-561 e,148.1851516,6.216103,13.6
TOI-178 d,7.3020115,-30.4541159,3.01
HD 63935 b,117.9246417,9.3852412,
TOI-1246 e,251.1158702,70.4299917,14.5
HIP 94235 b,287.7411441,-60.2726358,
TOI-1422 b,354.240829,39.6392793,9.0
Kepler-432 b,293.2822344,48.2859173,
Kepler-57 b,293.6413146,44.6570692,
TOI-1451 b,186.5242821,61.2589289,
Kepler-25 c,286.6383905,39.4879038,
Kepler-25 b,286.6383905,39.4879038,
Kepler-104 b,287.6046621,42.1665104,
Kepler-113 c,287.9978721,50.9441847,
Kepler-113 b,287.9978721,50.9441847,
KOI-351 h,284.4334642,49.3051239,381.396
KOI-351 g,284.4334642,49.3051239,254.264
Kepler-126 b,289.3473634,44.2084445,
Kepler-129 b,285.3111845,47.8484775,
Kepler-98 b,285.6616933,37.9645672,
Kepler-131 b,288.5308924,40.942373,
Kepler-99 b,297.3539994,41.3000452,
Kepler-104 c,287.6046621,42.1665104,
Kepler-24 b,290.4132621,38.3437283,
Kepler-16 b,289.0758307,51.757229,105.833
HIP 113103 c,343.5723794,-43.0102291,
TOI-1694 b,97.7487104,66.3605956,31.3
TOI-1776 b,164.7772913,40.9837182,
TOI-2443 b,40.1798608,1.1996757,
Kepler-305 b,299.2242557,40.343167,
Kepler-49 c,292.2945208,40.5918123,
Kepler-20 d,287.6979913,42.3385782,
Kepler-37 d,284.0592503,44.5183733,
Kepler-20 f,287.6979913,42.3385782,
Kepler-20 f,287.6979913,42.3385782,
Kepler-37 c,284.0592503,44.5183733,
Kepler-37 b,284.0592503,44.5183733,3.1783
Kepler-37 e,284.0592503,44.5183733,
Kepler-85 e,290.9734395,45.2902761,
Kepler-85 e,290.9734395,45.2902761,
Kepler-305 c,299.2242557,40.343167,
Kepler-305 d,299.2242557,40.343167,
Kepler-24 e,290.4132621,38.3437283,
Kepler-1658 b,294.3565559,38.9473424,
Kepler-186 c,298.652736,43.9549884,
Kepler-406 b,291.8481764,44.9682807,
Kepler-97 b,287.3265292,48.6733443,
Kepler-106 e,300.864006,44.3375497,
TOI-519 b,124.6067582,-19.6627918,166.85991
Kepler-100 c,291.3861294,41.9901394,
Kepler-11 c,297.1150949,41.9091092,
Kepler-11 g,297.1150949,41.9091092,
Kepler-145 c,291.3877397,44.5290465,
TOI-1184 b,272.2045196,60.6787845,
Kepler-186 f,298.652736,43.9549884,
Kepler-49 c,292.2945208,40.5918123,
Kepler-197 d,295.2264739,50.5592348,
Kepler-95 b,284.4824281,44.397891,
Kepler-106 c,300.864006,44.3375497,
Kepler-49 b,292.2945208,40.5918123,
Kepler-49 b,292.2945208,40.5918123,
Kepler-538 b,297.4865503,49.6233975,
Kepler-538 b,297.4865503,49.6233975,
Kepler-186 d,298.652736,43.9549884,
Kepler-49 c,292.2945208,40.5918123,
Kepler-57 b,293.6413146,44.6570692,25.06
Kepler-23 b,294.2189131,49.4792536,
Kepler-128 c,282.4922622,43.9802442,
Kepler-62 d,283.2125621,45.3496992,
Kepler-102 e,281.4824731,47.2078263,
Kepler-94 b,281.1947316,47.4972606,
Kepler-109 c,290.3926795,40.2849074,
Kepler-48 c,299.1393094,40.948939,
Kepler-11 d,297.1150949,41.9091092,
Kepler-220 c,291.5060432,46.8956262,
Kepler-65 c,288.6887221,41.1511076,
Kepler-65 b,288.6887221,41.1511076,
Kepler-65 d,288.6887221,41.1511076,
Kepler-100 c,291.3861294,41.9901394,
Kepler-126 b,289.3473634,44.2084445,
Kepler-126 d,289.3473634,44.2084445,
Kepler-50 b,288.1009312,50.0336844,
Kepler-50 c,288.1009312,50.0336844,
Kepler-100 b,291.3861294,41.9901394,
Kepler-507 b,297.0188074,50.409046,
Kepler-100 d,291.3861294,41.9901394,
Kepler-95 b,284.4824281,44.397891,
Kepler-109 b,290.3926795,40.2849074,
KOI-142 b,291.1481028,40.669413,
Kepler-48 b,299.1393094,40.948939,
Kepler-48 c,299.1393094,40.948939,
Kepler-48 d,299.1393094,40.948939,
Kepler-113 b,287.9978721,50.9441847,
Kepler-56 c,293.7583002,41.871807,
Kepler-56 b,293.7583002,41.871807,
Kepler-11 c,297.1150949,41.9091092,
Kepler-855 b,295.0949565,43.537565,
TOI-2158 b,276.8100527,20.5268868,
Kepler-102 b,281.4824731,47.2078263,
Kepler-19 b,290.4209694,37.8516556,
Kepler-65 c,288.6887221,41.1511076,
Kepler-314 b,294.6741507,42.0756037,
TOI-4515 b,21.1861778,21.5130638,637.0
Kepler-48 c,299.1393094,40.948939,
Kepler-305 b,299.2242557,40.343167,
Kepler-37 b,284.0592503,44.5183733,
Kepler-305 c,299.2242557,40.343167,
HD 191939 e,302.0256247,66.8503014,112.2
Kepler-113 c,287.9978721,50.9441847,
Kepler-56 c,293.7583002,41.871807,
Kepler-56 b,293.7583002,41.871807,
Kepler-11 g,297.1150949,41.9091092,
Kepler-11 b,297.1150949,41.9091092,
Kepler-411 d,287.6057027,49.5233937,
Kepler-334 b,287.1406177,47.1151153,
Kepler-409 b,293.6792058,46.8527337,
Kepler-338 b,282.9790593,40.7844188,
Kepler-338 d,282.9790593,40.7844188,
Kepler-25 c,286.6383905,39.4879038,
Kepler-1130 b,285.207421,45.384333,
Kepler-1130 c,285.207421,45.384333,
Kepler-100 b,291.3861294,41.9901394,
Kepler-126 d,289.3473634,44.2084445,
Kepler-50 b,288.1009312,50.0336844,
Kepler-507 b,297.0188074,50.409046,
Kepler-129 b,285.3111845,47.8484775,
Kepler-130 c,288.4505905,40.2452006,
Kepler-130 b,288.4505905,40.2452006,
Kepler-131 b,288.5308924,40.942373,
Kepler-131 c,288.5308924,40.942373,
Kepler-92 b,289.0860607,41.5630224,
Kepler-403 b,289.9214256,46.7445267,
HD 136352 b,230.4401147,-48.3188174,
HD 136352 d,230.4401147,-48.3188174,10.5
TOI-2373 b,61.6862197,-16.7557546,2955.80419
OGLE-2023-BLG-0836L b,267.186875,-23.7415194,1385.73185
TOI-2447 b,70.9975864,-31.9066369,124.90656
Kepler-1651 b,283.6282602,48.3908081,
Kepler-450 c,295.4865821,51.0135237,
Kepler-450 d,295.4865821,51.0135237,
Kepler-522 b,288.153973,44.0688154,
Kepler-107 e,297.028162,48.2086019,
TOI-1052 b,337.5102738,-75.6465606,
Kepler-403 c,289.9214256,46.7445267,
Kepler-92 c,289.0860607,41.5630224,
Kepler-92 d,289.0860607,41.5630224,
Kepler-97 b,287.3265292,48.6733443,
Kepler-134 b,284.7391156,49.5984448,
Kepler-134 c,284.7391156,49.5984448,
Kepler-107 d,297.028162,48.2086019,
HD 13908 b,34.5609102,65.5941901,274.91
Kepler-107 c,297.028162,48.2086019,
Kepler-107 b,297.028162,48.2086019,
HD 159243 b,263.3395365,5.7008254,359.13
Kepler-406 c,291.8481764,44.9682807,
HIP 91258 b,279.2211173,61.7015065,339.428
KOI-142 b,291.1481028,40.669413,
Kepler-48 b,299.1393094,40.948939,
Kepler-113 b,287.9978721,50.9441847,
Kepler-92 c,289.0860607,41.5630224,
Kepler-92 d,289.0860607,41.5630224,
Kepler-134 b,284.7391156,49.5984448,
Kepler-134 c,284.7391156,49.5984448,
Kepler-99 b,297.3539994,41.3000452,
Kepler-102 e,281.4824731,47.2078263,
Kepler-102 d,281.4824731,47.2078263,
KOI-351 h,284.4334642,49.3051239,
KOI-351 d,284.4334642,49.3051239,
KOI-351 b,284.4334642,49.3051239,
KOI-351 f,284.4334642,49.3051239,
Kepler-11 c,297.1150949,41.9091092,
Kepler-11 d,297.1150949,41.9091092,
Kepler-11 f,297.1150949,41.9091092,
Kepler-11 b,297.1150949,41.9091092,
Kepler-139 c,282.3919451,43.8894167,
Kepler-444 d,289.7528323,41.631884,
Kepler-444 f,289.7528323,41.631884,
Kepler-406 b,291.8481764,44.9682807,
Kepler-102 f,281.4824731,47.2078263,
Kepler-145 c,291.3877397,44.5290465,
Kepler-145 b,291.3877397,44.5290465,
Kepler-408 b,284.7862158,48.4232622,
Kepler-314 b,294.6741507,42.0756037,
KOI-351 e,284.4334642,49.3051239,
KOI-351 c,284.4334642,49.3051239,
Kepler-65 c,288.6887221,41.1511076,
Kepler-411 c,287.6057027,49.5233937,
Kepler-334 c,287.1406177,47.1151153,
Kepler-334 b,287.1406177,47.1151153,
Kepler-338 e,282.9790593,40.7844188,
Kepler-145 c,291.3877397,44.5290465,
OGLE-2012-BLG-0406L b,268.325708,-30.4711667,
nu Oct A b,325.3702792,-77.3910853,762.78818
Kepler-244 c,287.242641,42.3014185,
Kepler-336 d,290.2376224,41.3313637,
Kepler-349 b,293.6764689,44.6155972,
Kepler-323 c,291.3822988,38.1274595,
HD 41004 A b,89.9566041,-48.2394189,807.25
HD 41004 B b,89.9565956,-48.2394114,5838.29
HATS-47 b,287.4844021,-49.6649424,
Kepler-56 d,293.7583002,41.871807,2044.75165
Kepler-407 c,286.0363025,49.6145027,3524.40983
Kepler-408 b,284.7862158,48.4232622,
Kepler-314 b,294.6741507,42.0756037,
Kepler-411 b,287.6057027,49.5233937,
Kepler-411 c,287.6057027,49.5233937,
Kepler-411 d,287.6057027,49.5233937,
Kepler-334 b,287.1406177,47.1151153,
Kepler-334 d,287.1406177,47.1151153,
Kepler-409 b,293.6792058,46.8527337,1.38462
Kepler-338 e,282.9790593,40.7844188,
Kepler-338 b,282.9790593,40.7844188,
Kepler-338 c,282.9790593,40.7844188,
Kepler-338 d,282.9790593,40.7844188,
Kepler-1130 c,285.207421,45.384333,
Kepler-1130 b,285.207421,45.384333,
Kepler-403 b,289.9214256,46.7445267,
Kepler-444 c,289.7528323,41.631884,
Kepler-444 d,289.7528323,41.631884,
Kepler-444 e,289.7528323,41.631884,
Kepler-1710 b,291.6832878,37.7514726,3.49494
HD 260655 b,99.2915429,17.5662696,
TOI-2416 b,57.3389409,-60.7871861,953.48522
Kepler-98 b,285.6616933,37.9645672,
Kepler-99 b,297.3539994,41.3000452,
Kepler-139 b,282.3919451,43.8894167,
Kepler-139 c,282.3919451,43.8894167,
Kepler-139 d,282.3919451,43.8894167,
Kepler-444 c,289.7528323,41.631884,
HD 136352 c,230.4401147,-48.3188174,11.29
TOI-2373 b,61.6862197,-16.7557546,
Kepler-126 c,289.3473634,44.2084445,
Kepler-96 b,297.0698263,40.5252039,
Kepler-50 b,288.1009312,50.0336844,
Kepler-50 c,288.1009312,50.0336844,
Kepler-100 d,291.3861294,41.9901394,
Kepler-507 b,297.0188074,50.409046,
Kepler-454 b,287.4786474,38.2290751,
HD 260655 c,99.2915429,17.5662696,
Kepler-444 d,289.7528323,41.631884,
TOI-4342 c,324.3894196,-77.9791468,
Kepler-406 b,291.8481764,44.9682807,
Kepler-406 c,291.8481764,44.9682807,
Kepler-10 c,285.679298,50.2414842,
Kepler-104 c,287.6046621,42.1665104,
Kepler-220 c,291.5060432,46.8956262,
Kepler-220 e,291.5060432,46.8956262,
Kepler-220 b,291.5060432,46.8956262,
Kepler-106 e,300.864006,44.3375497,
Kepler-106 b,300.864006,44.3375497,
Kepler-106 d,300.864006,44.3375497,
Kepler-109 b,290.3926795,40.2849074,
Kepler-109 c,290.3926795,40.2849074,
Kepler-100 d,291.3861294,41.9901394,
Kepler-454 b,287.4786474,38.2290751,
Kepler-129 c,285.3111845,47.8484775,
Kepler-510 b,287.6550196,39.2441716,
Kepler-130 c,288.4505905,40.2452006,
Kepler-130 d,288.4505905,40.2452006,
Kepler-403 d,289.9214256,46.7445267,
Kepler-92 b,289.0860607,41.5630224,
TOI-2207 b,307.5966925,-44.8876181,203.41018
Kepler-858 b,288.8488552,51.2090375,
TOI-277 b,19.0766985,-20.9532772,
Kepler-129 b,285.3111845,47.8484775,
Kepler-129 c,285.3111845,47.8484775,
Kepler-510 b,287.6550196,39.2441716,
Kepler-130 c,288.4505905,40.2452006,
Kepler-130 b,288.4505905,40.2452006,
Kepler-130 d,288.4505905,40.2452006,
Kepler-131 b,288.5308924,40.942373,
Kepler-131 c,288.5308924,40.942373,
Kepler-102 e,281.4824731,47.2078263,
Kepler-10 b,285.679298,50.2414842,
Kepler-10 c,285.679298,50.2414842,
Kepler-197 c,295.2264739,50.5592348,
Kepler-197 d,295.2264739,50.5592348,
Kepler-197 b,295.2264739,50.5592348,
Kepler-1710 b,291.6832878,37.7514726,
Kepler-94 b,281.1947316,47.4972606,
Kepler-103 b,288.9845512,40.0644857,
Kepler-197 d,295.2264739,50.5592348,
Kepler-197 e,295.2264739,50.5592348,
Kepler-65 d,288.6887221,41.1511076,
Kepler-10 b,285.679298,50.2414842,
Kepler-25 c,286.6383905,39.4879038,
Kepler-1130 d,285.207421,45.384333,
Kepler-100 c,291.3861294,41.9901394,
Kepler-100 b,291.3861294,41.9901394,
Kepler-126 d,289.3473634,44.2084445,
Kepler-197 d,295.2264739,50.5592348,
Kepler-197 b,295.2264739,50.5592348,
Kepler-1710 b,291.6832878,37.7514726,
Kepler-94 b,281.1947316,47.4972606,
Kepler-62 e,283.2125621,45.3496992,
Kepler-62 f,283.2125621,45.3496992,
Kepler-25 c,286.6383905,39.4879038,
Kepler-88 d,291.1481028,40.669413,965.147
KOI-142 c,291.1481028,40.669413,214.1
Kepler-338 d,282.9790593,40.7844188,
Kepler-197 c,295.2264739,50.5592348,
